timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-07T05:39:53,microsoft_Phi-3.5-mini-instruct_batch_20_Test_Generation,fa377496-e0fb-4af0-a029-0fd0499f1866,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,153.56455656300022,0.0016073981275189,1.0467246892739365e-05,42.5,55.58290676063977,10.0,0.0018114131803347,0.002365186336592,0.0004261424513055,0.0046027419682323,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:42:27,microsoft_Phi-3.5-mini-instruct_batch_21_Test_Generation,bce2cc67-9b6a-4696-8979-6e392d021207,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,153.43821063799987,0.0016602139149919,1.0820081308878472e-05,42.5,57.11666490467412,10.0,0.0018100696314944,0.0025180734033459,0.0004258355420611,0.0047539785769015,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:46:11,microsoft_Phi-3.5-mini-instruct_batch_22_Test_Generation,5fee7cad-08bb-40f6-ae8d-b7da23f6c438,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,222.6005212760001,0.0023886948520335,1.0730859201680942e-05,42.5,61.881611570930055,10.0,0.0026256974618395,0.0035965528772399,0.0006177141081388,0.0068399644472184,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:49:40,microsoft_Phi-3.5-mini-instruct_batch_23_Test_Generation,71fb659b-31d6-4660-b144-43f4b06b2470,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,207.5926951939992,0.0022604278621642,1.088876398108259e-05,42.5,60.80563846352141,10.0,0.0024488781195937,0.003447664702574,0.00057613249655,0.0064726753187177,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:52:44,microsoft_Phi-3.5-mini-instruct_batch_24_Test_Generation,09ac5926-c6b3-46e7-bb39-b5949e64386b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,182.2608215970004,0.0019548116849625,1.0725353193484543e-05,42.5,70.52254671311947,10.0,0.0021495230806798,0.0029423429094279,0.0005056854990527,0.0055975514891606,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:55:45,microsoft_Phi-3.5-mini-instruct_batch_25_Test_Generation,f8e9f9cb-54b4-4a0a-bc7b-1bc2bff99642,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,179.23085371399975,0.0019441239812097,1.0847038559064028e-05,42.5,64.37353923000315,10.0,0.0021143714456541,0.0029551304196579,0.0004974456672027,0.0055669475325149,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:58:15,microsoft_Phi-3.5-mini-instruct_batch_26_Test_Generation,b587052c-987e-4f33-a209-3ddb3905c35e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,148.67616526500024,0.0015809552139912,1.0633548499003396e-05,42.5,59.01575217125742,10.0,0.001753812245884,0.00236059494403,0.0004126161957388,0.0045270233856529,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T06:00:55,microsoft_Phi-3.5-mini-instruct_batch_27_Test_Generation,10af0fa8-b541-41ff-a4fd-6b1dd5cbdc94,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,159.23519307400056,0.0016683742985719,1.0477421896280374e-05,42.5,52.5013191916101,10.0,0.001878613502259,0.002456756409848,0.0004419757070583,0.0047773456191653,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T06:04:07,microsoft_Phi-3.5-mini-instruct_batch_28_Test_Generation,022c241b-3798-4963-8c8f-713fc7906188,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,190.5068520020004,0.0020725294410786,1.0879028335720166e-05,42.5,64.40439650736737,10.0,0.0022469966612701,0.0031589955827499,0.0005286409221722,0.0059346331661923,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T06:07:00,microsoft_Phi-3.5-mini-instruct_batch_29_Test_Generation,9805a5ab-9b1f-4a17-89d5-3a566e2631eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,171.8324604769996,0.0018534305500974,1.0786265557464364e-05,42.5,59.529530798819074,10.0,0.0020270704298145,0.002803280853734,0.0004768980108777,0.0053072492944263,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T06:09:59,microsoft_Phi-3.5-mini-instruct_batch_30_Test_Generation,9cfceebd-3a74-4614-8d3f-e5b2640131a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,177.40548089799995,0.0018934790837628,1.0673171280719782e-05,42.5,59.08722082963592,10.0,0.0020926587980208,0.0028369386584379,0.0004923297534833,0.0054219272099421,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T06:13:01,microsoft_Phi-3.5-mini-instruct_batch_31_Test_Generation,8a9c78dc-c2a5-4e36-9626-a6ae326aad73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,180.6144975340003,0.0019188949453564,1.06242575848332e-05,42.5,50.74589362648756,10.0,0.0021303633174507,0.0028631611794159,0.0005011803596416,0.0054947048565083,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T06:15:26,microsoft_Phi-3.5-mini-instruct_batch_32_Test_Generation,43cd4109-bc40-4c36-b27b-66f9ce4497f2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,143.73093458199946,0.0015141254566337099,1.0534443827538678e-05,42.5,61.753990090715924,10.0,0.0016953890512895733,0.0022414045708999963,0.0003988645231722179,0.004335658145361787,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
